source_id,ra,dec,pmra,pmdec,parallax,parallax_over_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,mg
5351692326446797056,156.70987230565598,-57.836530139922615,-114.36219901735473,49.23049771931106,10.101582664858073,237.96991,16.317616,17.695333,15.152414,2.5429192,11.33956261991031
5351967960280748160,159.61698745476144,-57.2434703426339,-143.45302720293174,89.353980443631,18.17809005289649,364.96268,15.222535,17.05345,13.933403,3.1200466,11.520276386135237
1828378646060216320,298.27251481596915,23.973263090032884,178.1496742126119,-93.10499391568896,12.649739920319043,385.7362,15.895099,17.347492,14.715494,2.631998,11.405506668587158
5352057673540810752,158.16478093232806,-56.69548711823007,16.044642368991205,91.31845492594655,14.1488310668831,149.42523,17.77107,19.870863,16.324413,3.5464497,13.524673286654405
5351699748150788992,156.98936215501027,-57.71682333800121,-41.8829005277382,49.49772924980758,11.174685373815349,540.3244,14.973105,16.442575,13.785813,2.6567621,10.21428195211086
5351701397417379328,156.55350417579623,-57.94660865591224,49.93823788157504,-59.743436170262,19.070932808747642,1195.4767,14.086438,15.589191,12.894431,2.6947603,10.488297859186893
5351846288122070272,157.05667174640726,-56.963580505426926,-41.932687300490635,-20.400628231646408,14.34514992754572,1184.8656,12.262324,13.200783,11.3044195,1.8963633,8.045849791244095
2063599505034744576,310.0880077125481,38.7804754040268,155.41008963762937,37.55131975462194,18.58655764747741,1101.8124,7.885614,8.184169,7.415871,0.7682977,4.231608733452749
2063235218790629120,310.5111947926953,37.555990714972005,75.64201960353144,32.86751652580721,15.018938708029266,1245.2439,10.018445,10.4495125,9.420351,1.0291615,5.901641239702123
2063608919603344512,310.21188683722556,38.981571844598214,57.58722606500273,-2.3734831634598788,13.084837015054028,954.12585,11.418116,12.0903425,10.635074,1.4552689,7.001957202996479
2063611771461781760,310.341317458911,39.138606014614844,45.99334257751002,-39.19601257146935,15.947471341157103,227.40901,9.634265,10.059377,9.041591,1.017786,5.6477240977955425
2064487051434518912,310.2696387025779,39.67222307551659,111.42166549795809,77.49887720841016,13.584906337209118,993.4948,13.855661,15.110878,12.742511,2.3683672,9.52094463455214
2064487051434519296,310.2689448885191,39.67367703447005,111.24330398465813,76.72554169167599,13.578644936427319,1385.3823,12.577133,13.5434065,11.606188,1.9372187,8.241415339922526
2064494541857544704,310.2725568586518,39.951679546666526,-14.058710206326317,-91.82763732097494,11.79425687702866,862.57874,14.218937,15.525215,13.087359,2.4378557,9.577289832211815
2064535567385414272,310.1924776273651,40.18411613204743,53.091614649890595,18.24877547014594,17.558939106019185,1127.9886,9.379684,9.795201,8.79906,0.99614143,5.602175811810085
2063654137022513152,310.7357276678327,39.02443681310247,93.96743706759314,95.77642252462365,13.199278114018693,816.441,8.64761,8.928239,8.198007,0.73023224,4.250360609271375
2064580127668403840,309.6951350160742,40.42729045416115,98.05049018452107,104.60065790802447,12.147156806046992,287.4948,16.363056,18.119709,15.102473,3.0172358,11.785429371733908
2063413653218513408,311.65204110086034,38.82004034308594,88.16442475199253,-19.50118002154292,20.95748020279217,845.61115,15.336394,17.161982,14.05581,3.1061716,11.943089632899468
2064623219077565696,308.76159022238363,39.712043314274815,29.829756473681925,20.825035702448602,14.459000168846732,572.23016,15.475445,17.055456,14.260044,2.795412,11.276136107675814
2064689567732385792,308.34127538452407,39.9022620110814,36.576563022233415,-100.9243569647661,48.20099105867645,1306.693,16.224464,16.53693,15.753734,0.78319645,14.63974425571574
2064699944373910144,308.53135389032474,40.17351318603428,26.841487321000766,17.682179242958973,11.849558105669328,526.2245,14.896995,16.6362,13.637172,2.9990282,10.265505365338939
2063967910147595008,309.1927827933898,38.84173999457955,170.6506272054245,-150.55772740899727,61.13193308477585,3627.4634,12.111444,13.608441,10.9161005,2.6923409,11.042785118564062
2063970796365624448,308.98055352251606,38.65297791612738,-27.0323813935237,-79.77832721093657,11.228448549384755,334.6869,15.869697,17.34066,14.686787,2.6538734,11.121295383746304
2063993125898602368,308.33506349753293,38.59754341151351,269.0758819486889,147.52890914858912,19.838533595119102,228.43694,17.94084,18.279932,17.427431,0.8525009,14.428387603753379
2064001960648567424,308.51990167587496,38.785265281222934,29.415275159922096,-2.543635704479394,15.706013627292938,1067.6917,13.361951,14.659837,12.032251,2.6275854,9.342280723984867
2064010065249241728,308.1654666649994,38.731629704671725,9.07114029748784,37.70034010776179,13.11081276117426,1028.1819,13.335237,14.381986,12.317501,2.0644846,8.923384625200868
2064015945060729472,308.3985889750019,38.89483409983702,103.94349892143207,56.469580402112314,27.091023123047975,1356.2472,12.365975,13.666685,11.2107,2.455985,9.530102414763341
2064015945062096000,308.3976589939303,38.894700772874295,110.03103696138655,73.38705899843885,27.082615773979935,1634.0186,12.202794,13.466619,11.050601,2.4160175,9.366247116832277
2063435712171048704,311.3667655220035,38.74073094462062,3.5899757801539725,-45.22066643434276,17.99006450371503,616.66,15.805591,15.838911,15.7759495,0.06296158,12.080754232174563
2063289923801832576,310.36661007196835,37.80933512415723,-4.145010496134599,-34.54321663820336,11.539549939571396,616.591,8.559512,8.814527,8.143272,0.67125416,3.87045649330919
2063293355469201152,310.6935697391769,37.88174626152817,26.338489512233522,-86.0408177161611,11.497520054466795,52.15304,19.42092,19.795591,19.004713,0.7908783,14.723940297143798
2064815324374790016,309.68124259943954,41.005758239972856,-30.310380495597215,-25.22729330062902,13.674906700055372,568.85504,15.132981,16.604006,13.952359,2.6516466,10.81260316010188
2063705294371650432,310.3882799656094,39.13487885501351,-99.49830961025893,-71.39521219385999,21.03191174826996,282.2335,17.611633,17.95655,17.127596,0.8289547,14.226027054604899
2064838031864808832,308.95904635576113,40.91096214767874,88.7610944264036,72.42133433390732,20.028045595023958,89.54114,19.08487,19.827648,18.423454,1.4041939,15.593062241890287
2064859854595845376,309.06924679265745,41.198625437697906,-26.911723002056352,-33.295573044906845,10.224268797041006,281.95334,16.24188,18.012058,14.975573,3.0364857,11.290041709917258
2166332030390763264,311.6488057538162,45.985906148039184,82.70557082295824,73.73984600298712,17.58125320148403,607.84076,15.795792,15.839288,15.732424,0.106863976,12.021040768940427
2166332030390765440,311.6497293151456,45.987068049028,80.3753603820795,73.17672240800371,17.515997429264996,688.42883,15.406227,17.036001,14.175355,2.8606462,11.623401475720765
2064868822487489792,309.3989075571703,41.20417910349689,-77.2027517818877,147.31994471827707,14.880303319675425,909.3387,14.105275,15.496984,12.945004,2.551979,9.968334073845426
2064885727478894208,309.35554028109823,41.39323009822264,16.503392231556518,26.83200876090048,13.97730307307233,755.1104,7.690674,7.9108186,7.3131733,0.5976453,3.417790739009817
2063721237289711232,310.61946807334306,39.57807253569804,77.03731253231604,27.526092360250473,16.322603375285688,1270.2323,12.747293,13.849925,11.703722,2.146203,8.811240611214732
2063721241593009920,310.6236667182718,39.57337746503915,76.98478419071708,26.570842077061705,16.341805237999747,1375.5925,12.537102,13.592898,11.516874,2.076024,8.603601896916917
2064111533856522624,307.56514572690253,38.647290443488345,78.7333558124328,25.18916189546066,12.526308623935297,1126.6888,13.243498,14.372747,12.186265,2.1864824,8.732613386862376
2064118199645772288,307.64639905645913,38.757976572104624,-8.081550976904397,19.32980701155207,17.48070320089717,1251.5664,13.824126,15.260675,12.649796,2.61088,10.036920739238436
2166342819349003648,311.7656383090726,45.98281234058767,56.96262927070808,52.30019886631691,10.428006905478712,292.51187,15.332899,17.014051,14.090728,2.9233236,10.423905644069833
2064128301409598464,306.8925852073753,38.44004410130671,-28.341626890030362,-68.97610272377716,12.099964266627751,234.2012,5.6262045,5.6488442,5.5465765,0.10226774,1.0401249295044899
2064128335769337216,306.9054956921554,38.44052634663335,-24.706225915952366,-70.81111624084379,12.095614807006783,659.5139,14.6376,16.089067,13.457152,2.631915,10.050739684954927
2166346083524428800,312.12408536616175,46.03085200305922,61.59881664635893,37.43581519484404,10.8021470131221,426.77048,15.344374,16.739515,14.185502,2.5540133,10.51192412084546
2063329025182686208,311.0557053994294,38.295579679629945,-6.360849002627081,105.15639751454377,11.261421619829047,137.86678,17.519127,19.651466,16.155533,3.4959335,12.777092984398138
2064923484536742016,311.96691465304843,39.10667729735923,76.32136995746623,11.680067054943617,10.082359409440299,93.518524,18.00354,20.184319,16.65376,3.5305576,13.021350913199694
2063487354858688000,311.58719261797324,39.25525382672543,-2.2808095524460548,-31.17022352570675,10.312243322255807,430.1038,15.145854,16.789984,13.90977,2.8802137,10.212619755526042
2063487354858691584,311.5816701551964,39.25900252198428,1.0260992763751595,-30.910959173835714,10.39679143752038,181.08916,10.399567,10.80403,9.827443,0.9765873,5.484063310357506
2166702840689831040,312.35467261675683,47.342061182618416,-7.541701474854046,-42.99558724883951,11.957697073603311,578.4212,15.15238,16.697151,13.945325,2.7518263,10.540617725457416
2063351427732592896,310.74725677206396,38.596719046927674,48.43808953852766,34.75099814071527,10.654220268367073,185.09123,17.128416,19.108284,15.816946,3.291338,12.26602441774505
2166817327338773632,313.1879862081089,46.97474139210557,-36.334762202321215,-68.94648425453752,13.058326924827576,777.4279,14.029735,15.455417,12.836355,2.6190615,9.609172297944312
2063351668250765056,310.7440630466068,38.606648347955144,48.54563925999972,34.502172113634344,10.790779446161814,988.4046,13.167217,14.144014,12.187453,1.9565611,8.332481334837759
2064192416681247872,307.1744385207177,39.188509072944896,27.70269783006322,49.16079950064888,10.016592397930012,642.0163,8.46879,8.917014,7.856751,1.0602632,3.472390061939855
2166366768087356928,311.964283246963,46.36567712449508,3.8583470890683165,0.2536695088584201,10.811800481469836,672.1304,14.644352,15.976277,13.507954,2.4683237,9.813842072869079
2166466445695938944,311.9706058437232,46.61230644528182,9.591251492884682,57.37377639603312,14.571703364643245,1036.153,13.904928,15.282391,12.750701,2.5316896,9.722479816153445
2166211633861548800,318.6358833553651,50.87543507025334,211.50981941925068,0.5474181617199441,36.409620604911346,1636.6667,11.068085,12.351973,9.945552,2.4064207,8.87416548443392
2063195228353619328,309.17370108431675,38.186404141437926,23.89419696423637,-82.23185497770557,10.143069332189638,373.7571,14.905494,16.42935,13.703079,2.7262707,9.936340706681762
2063787933840791680,308.06547718327994,37.49884380888821,-20.691619084850675,134.77837080762845,11.370994033879732,303.31458,16.345104,17.87478,15.144426,2.7303543,11.624096375866316
2064272612307218176,307.4849244500842,39.22601604549132,146.83724234365837,91.16471770933421,24.967756321505306,975.0099,13.373696,13.259381,13.609176,-0.3497944,10.360593912620566
2064284054100289408,307.761989995716,39.58018276365043,416.9021793112878,129.75392671078862,28.327088530568567,2383.8718,13.232446,14.753635,12.031927,2.7217083,10.493455416130473
2064284054100290048,307.7613181311808,39.582285991885065,410.9753250163789,136.23197468996625,28.406371692673495,352.97223,17.876074,18.402096,17.14945,1.2526455,15.143152664381276
2064298725708623488,307.54934124161423,39.63893326339073,-27.820878878726486,28.526257541335617,10.912449944832375,736.65234,14.150412,15.319801,13.077681,2.2421207,9.340022928929805
2063546659756992000,310.2685514613576,38.572741845677335,99.73748322490101,-50.17606068832228,12.38688209355551,838.3406,11.355549,11.941205,10.632342,1.3088627,6.82035887721829
2063547140793351680,310.2219625874229,38.58403261620893,82.28626743220893,66.23613718060147,11.171278190498565,411.69788,15.335091,16.919405,14.116344,2.8030605,10.57560497159524
2064325766822738304,307.6393811824868,39.850281528843226,45.711458399674505,-101.49649490830005,10.3798120537089,251.39323,16.26968,17.90546,15.03688,2.8685808,11.350627472462637
2064325801182470528,307.66346183574046,39.848133056605604,-43.27589570140836,24.61418878710095,22.275808822401835,1347.8188,14.2576475,15.809636,13.051364,2.7582722,10.996814924291577
2166241595556885632,312.1038265279158,45.27049651078647,-0.34869924968351174,-5.992394173902238,11.667780707768827,1076.903,13.3236685,14.4487295,12.271177,2.1775522,8.658609770417439
2064351570985842176,309.48204863710777,39.06839758622793,-159.37864308081703,102.97966665385385,12.31395293828737,200.02742,17.270916,19.125153,15.970147,3.1550055,12.722903432423735
2063815868308858368,308.2355662800558,37.76282532750259,1.1817843899019902,-46.9431030437877,10.156811220991681,404.2665,15.238764,16.588228,14.097282,2.4909458,10.272550711887654
2064378852618264832,309.66251008965236,39.284336984865945,-67.92778296398622,-86.77243917470494,20.358344248628395,745.42505,15.51786,17.414148,14.222169,3.1919794,12.061572681479966
2064379058776701824,309.60485957515544,39.31185038314513,28.4652258318414,9.398687395941465,15.152395303323859,581.1839,15.070535,17.093246,13.741923,3.3513231,10.972941165617097
2064398055415312896,309.5045976951403,39.531618530664986,86.50973832519843,113.88882286251406,10.0152337072991,497.7015,14.779271,16.039066,13.670928,2.3681383,9.78257656623606
2063583390317759616,309.66860250565605,38.63423619183838,201.04334260493755,-192.9834556521834,36.6832144674078,1895.0792,6.6131997,6.923569,6.1303244,0.79324484,4.43553663540653
2063584695987607168,309.5690768397952,38.70131010478888,-16.124724875415673,-150.7021760395374,11.904412789117172,1115.8141,11.651661,12.289241,10.886421,1.4028196,7.0302008079671126
2063586139096620928,309.53811433643733,38.677552222940754,47.34118408522251,-35.13735664234329,10.240045598516673,235.3394,16.264294,18.043804,14.995812,3.0479918,11.315803123355352
2063590395405151360,309.78254869014984,38.750257185747046,-40.63721547426023,-36.135252811637834,10.640360277944307,827.4201,11.502953,12.0591135,10.800746,1.2583675,6.637734241829392
2064416545251196928,309.0331285140712,39.42178990840236,-53.62576579710779,-25.653937249082183,13.303978783749617,666.2047,14.990521,16.4445,13.813036,2.631464,10.61042914911772
2064432758750697088,308.92834824267766,39.55326655683329,105.0144841812218,5.336326244135726,11.736253048719052,1047.1112,11.601294,12.172703,10.883071,1.2896318,6.948940888263266
2166262073948648192,312.05107452288104,45.649151710840556,15.160218331543394,-28.578163562016865,13.673383513485023,1368.1576,10.652296,11.175143,9.932417,1.2427263,6.331676041980828
2166268018196576512,312.29255362344213,45.48930878254931,-48.799521336090265,7.931537774514526,10.65363985692394,341.41754,16.002228,17.651203,14.756467,2.8947363,11.139717840719253
2166505718871473536,312.5964761413315,47.08924348618742,103.12373965827543,180.21928778236318,10.69219951131919,38.86809,19.6255,20.124792,19.117342,1.0074501,14.770834994776923
2166416143037791488,313.26410206870526,46.37857995712387,46.850732100589866,27.877748195427827,10.090496252223108,933.8966,10.489528,10.938201,9.882329,1.055872,5.509090329503408
2166658413546210944,311.7702896553465,46.73485783643184,25.42069425771652,-55.76579827909636,16.863528604181674,1561.0382,13.368407,14.678195,12.236683,2.441512,9.50314951755648
2166430299250763520,312.81764427892074,46.58123414068624,82.19022260723216,-83.16902804801511,24.99403126739858,522.3389,16.435465,18.79447,15.05982,3.7346497,13.424646402944276
2166313613571091200,311.8792332550308,45.77671278511469,-27.700819983947312,-147.7578118733417,11.823362024265881,312.39658,16.416954,18.141897,15.1684475,2.9734497,11.780658978656621
5881300483130980352,225.8946588316136,-56.22130542073504,64.07615734934723,-49.409048062897426,14.774745636728655,1099.2653,10.307514,10.793077,9.663948,1.1291294,6.155114254509307
5881422219698759936,224.10614431963063,-56.48337813567274,-64.64773061468915,-140.65537955792212,10.78324268583802,843.8651,9.969861,10.350518,9.42098,0.9295378,5.133607927967198
5881426652115212800,224.01453402970913,-56.38490140693097,-46.306120120275416,-19.782780467164518,11.013710484424172,771.4545,10.155413,10.575863,9.573018,1.0028448,5.365080954292647
5881473209555965440,224.35579922161423,-55.95165386325958,-48.75134436432741,-31.99482059108444,12.170335928448909,540.5168,14.569367,15.96577,13.399945,2.5658245,9.995880238217552
5881474480866577024,224.2757244283903,-55.91284663164901,14.141466341287666,-35.72642599904169,12.114054270482827,647.3655,7.354159,7.5456595,7.009611,0.5360484,2.7706064530949206
5881315910655350272,226.52242431256983,-56.10557923773637,139.71991677648026,54.9828679973093,16.417754422952765,319.68018,16.3539,18.24758,15.063918,3.1836615,12.430469685395519
5881386554280320896,225.99459682133778,-55.70195386404481,-186.3951064330171,-84.21958840895407,14.80154744444947,247.76779,16.784485,18.789871,15.454154,3.3357172,12.636020471152762
4145587341331968256,272.5650290271607,-16.598576639060642,-118.10521378378161,-83.14446739077322,12.940578567193757,229.1876,16.161352,18.015686,14.882243,3.1334429,11.721120626938763
5881440945757383680,223.8266254502922,-56.23879245709059,-43.77179524849988,-63.52230503900206,14.365098280872713,291.38132,15.990237,17.794025,14.708639,3.0853863,11.776780244152405
4145590880384695168,272.8397062203526,-16.549432240936135,-3.708174238752119,-6.362990093676253,10.442892240830231,91.74821,17.442324,19.55898,16.082245,3.476736,12.536427667619222
3112456559100452352,104.70061807348445,-0.6051053605887837,-8.018870037181653,-225.5673312062835,15.598284837486647,1035.4852,11.155992,11.8940325,10.325378,1.5686541,7.12137578751755
6058119923032622208,187.31802522065095,-60.54256565673759,82.09802615757889,-135.83998403030904,12.402243046890414,771.5912,12.935377,13.945998,11.923182,2.0228167,8.402878310811484
3112749647670434176,106.18449954878882,-9.612706755363822E-4,-18.470927734129525,-13.140298501522935,13.03760259147106,705.6117,13.444156,14.580504,12.383165,2.197339,9.020144387373627
3112195532469455104,104.96420820724127,-1.0429806507970718,-53.166562132703135,-78.79590896899391,10.590050499773598,173.22546,16.338543,18.028074,15.091653,2.9364214,11.463033093689923
3112207661456746752,104.59268250455006,-1.2901369804081908,51.46833735421628,-96.6403185296638,10.622288328491686,221.86218,15.797671,17.422077,14.572176,2.8499012,10.928761746123453
6058033714462193792,185.8406378802766,-60.790295792216725,-50.852801626072576,-3.6320698352191054,10.489407098301518,96.82396,18.014515,20.361185,16.6957,3.6654854,13.118269627546287
3112786176370258688,105.69096766002586,0.0551990794870516,-35.00640255498212,-17.456106785341177,21.70472707291466,790.5246,15.115413,15.120153,15.139296,-0.01914215,11.7981843578631
6058034470358270976,185.97916264943785,-60.78300231412117,-184.23368319860197,50.29144547556027,10.499841301948075,127.07936,17.404284,19.518513,16.095018,3.4234943,12.510197198809696
5967925060039749120,251.55514851229026,-42.64556764129286,-43.02211419785439,-38.29722108096287,11.974612517153508,117.83984,17.242506,19.330948,15.918129,3.412819,12.633813372775887
3112226078276513536,104.39309016055202,-1.1270304610938506,90.86026779740064,-69.39901794359771,21.424181269669496,1104.8953,12.595678,13.8474,11.485875,2.3615246,9.250199500679958
3112521365867325952,103.98231640457173,-0.41529761752173394,-20.4066200251875,5.8420939714000255,10.086967818112432,102.13326,17.316826,19.291103,16.015873,3.2752304,12.33562904289434
3112248549545070080,104.84187851692042,-0.8809523339853638,-58.25022521011799,-183.25280294023966,12.726515649920659,782.9548,13.479821,14.47693,12.489455,1.9874744,9.003368784622985
3112248549545071360,104.84367710126013,-0.8844124306007215,-59.77130382822147,-183.9387446355924,12.886441811168003,162.7442,16.955568,18.716362,15.694419,3.021943,12.506233398775613
3112528787570728704,104.13768949138426,-0.3191148667596432,-63.09767172727047,0.22375990935106965,12.900113410164268,306.59067,15.524557,17.158398,14.292148,2.86625,11.077524755528213
5967989239705539200,252.80459885614576,-42.114044636806476,-15.662832236694143,0.4813206521306549,10.974698280733422,689.04694,8.6777115,8.983685,8.198473,0.78521156,3.87967443352216
5967989415836494464,252.79586473745255,-42.13167477748197,-15.23220459405022,0.9236935160180886,10.879724121860619,119.95932,17.373209,19.359455,16.065153,3.294302,12.556298414922239
3112042077576999168,104.22357058388425,-1.831243443203374,4.572999450212066,-37.92083837975141,11.138737442793932,527.8524,14.1492,15.338902,13.071939,2.266963,9.383380274834593
3112072799484039296,103.81842766951115,-1.7495133627067678,80.3049034609441,-43.49079818038334,15.728632960866658,381.90793,15.2084875,16.832064,13.976917,2.8551464,11.191942400545287
3112648325100771840,105.11475856233544,-0.5233280521792675,23.576089752047615,17.784353835594622,12.56759096132222,631.99347,8.728712,8.998377,8.2912035,0.70717335,4.224972268082649
3112077369329492352,103.53708502988472,-1.8226465618702576,21.404328158819386,-60.80565709426343,10.59156743449882,686.0372,8.739281,9.085319,8.2235,0.8618183,3.8640818788324403
3112077472408692480,103.5378015967261,-1.8034125098760052,-109.25198507530969,-29.61562134882148,10.610457280911461,265.53625,15.8040695,17.135757,14.65663,2.479128,10.932740024929046
3112652993726431616,104.99186948520862,-0.4319364725190327,-35.564523305408194,-27.262303286778724,11.612087770791343,800.11536,9.114646,9.415458,8.645889,0.76956844,4.439197507035644
3112661450521241856,105.34381960826622,-0.45705120908721264,-84.39091994723455,3.417214709438861,11.089341395744997,422.409,11.071622,11.593574,10.396569,1.1970043,6.296150664046046
3112675606734696320,105.29278375730296,-0.31592885404389254,58.40101865469395,11.905078000477129,10.250427783901694,404.4358,10.539926,10.987743,9.93608,1.0516634,5.593635526757264
6058200148677913088,185.3604465225086,-60.786042213849704,-187.98880917812795,14.283457290869574,16.81691451996859,1213.2754,12.604044,13.777186,11.525806,2.25138,8.732775543958965
6058107381727173120,188.59057403147978,-60.35861017364238,-201.00985267483648,-174.23149315128214,24.213735670803633,542.62836,16.352848,18.71688,14.967758,3.7491226,13.273157038613476
5968017036735970432,252.78651919077043,-41.83924157461229,32.100299111846944,-97.84363470118535,11.446196806373457,290.86713,13.227177,14.240605,12.221354,2.0192518,8.520482710827537
3112390661423265792,103.54281522010358,-0.814379734206069,5.171076364780417,36.937315296667286,15.562813418849805,244.57753,16.461098,18.547436,15.129492,3.417944,12.42153827111678
5967906299623442432,251.9786201491212,-42.81088662437424,-73.73697804980844,73.81003738839561,15.117706436786806,375.02075,15.833708,17.368029,14.63392,2.734109,11.731137348143491
5968071879214802176,252.04540317618336,-41.670903229161276,-138.91872645601876,-270.84415598231817,16.749007584412873,981.2505,13.633148,15.104594,12.445721,2.6588736,9.753093589512691
6058113497732309504,188.74336108015893,-60.20575434953045,-141.74486296223347,1.573196555409322,14.88676599951875,100.769394,18.411554,18.614288,17.827267,0.78702164,14.275556145956777
5968114790189948160,251.4040191006279,-42.50587356882672,-167.60143518307862,-11.832331423303131,16.80437217981553,166.20149,17.074852,19.146467,15.702526,3.443941,13.201963447937509
3112162508466471808,104.68962096684132,-1.2658983316526733,264.00723062032006,-274.1342155648585,26.677218071511078,158.31006,17.871254,18.3893,17.23872,1.1505795,15.001956661876427
5967974052703354240,252.84250839948092,-42.518915325857435,-49.28236474779632,-35.48897975247721,12.230449295591246,172.02985,16.908966,18.862545,15.600151,3.262394,12.346178121920698
5968036488649164416,252.7635237777154,-41.68211240472652,-171.2356130292511,-39.96150166891947,10.160647688558882,68.785545,17.955652,19.901148,16.627548,3.2735996,12.990259201186646
5864016778869248512,203.288342870841,-64.99560848833966,-76.46503972388551,-37.03957553020879,10.458541757173915,488.67776,14.985258,16.47551,13.788044,2.6874657,10.082613776047538
5864016984966576256,203.2866222225433,-64.9927168182241,-76.22850989010516,-36.829868167451046,10.419993849353448,500.44852,14.9047985,16.383102,13.712935,2.670167,9.994135820745651
5864104082579396864,203.17748793074406,-64.35591567766305,-20.937860520676608,-23.435002508722736,11.757106676385208,770.4425,13.955023,15.167976,12.770756,2.3972206,9.306525105504683
5864061893213196032,201.30009606067654,-64.93915908863056,-40.99570815148202,-17.733532643304407,10.612360580606971,912.0291,10.638189,11.189713,9.932783,1.2569294,5.767249304625654
5864062374249625344,201.44066171266624,-64.9049468014773,-100.74668950098987,-8.840410710253751,27.622376300877352,531.5187,15.57962,17.549608,14.225694,3.3239145,12.78592554824828
5864008601249833600,202.85542262060264,-65.14359791593031,-80.25463490945292,27.24057847344487,11.08883887067545,197.00948,16.920158,18.991728,15.590047,3.401681,12.14458875067372
5864031931515827456,203.3060758771877,-64.77168123149949,-74.8882239971036,-27.868973528260103,13.133801713966646,470.50577,15.267602,16.975586,14.00983,2.9657555,10.859554243312843
5864072510373930624,202.18280820120367,-64.65734909820074,-60.70960589996,-7.388010353423992,12.31183467751949,623.3081,14.536035,15.961863,13.35988,2.601982,9.987648459974139
5864034336697972608,203.16211343623513,-64.81139725243867,129.69029188449198,-38.87775255200996,10.33571092632808,458.3703,14.901427,16.11711,13.805667,2.3114424,9.973129040398653
5539700671525393536,124.46402487687662,-39.76588788934346,-9.703260273450221,5.565549017910106,16.570762054864613,374.65802,16.547007,18.612984,15.21008,3.4029036,12.6437190129461
5539992488786908416,125.11623232238374,-40.07799542196566,88.98059178297557,-82.23197353017315,32.24301645920481,1429.0845,15.070417,17.009417,13.769905,3.2395115,12.612595729006689
5540006949934104448,125.36607149053947,-39.70441185773698,-201.7285947373761,225.10229026677777,34.14779002621171,2216.3567,7.0075817,7.346343,6.498011,0.8483319,4.67439472228266
5540023000234448768,125.05207446440397,-39.62582069367333,7.212742355355793,-21.500773117501545,10.192908463961425,166.70166,17.2948,19.16644,16.007093,3.1593456,12.33629042522021
5540024168465480064,125.22645542714922,-39.554025979973346,-109.75610034711359,69.36361073406005,15.77238371330508,537.83453,15.783892,17.58408,14.508073,3.076007,11.773378348464938
4310714093543023872,286.6346730062532,9.779376833900109,78.55643290570235,-47.30715945307842,10.95917182717336,689.4774,11.230692,11.803757,10.516688,1.2870684,6.42958059089753
4310714127902760320,286.64340648256655,9.779369099592518,78.0982676742684,-47.3138415416804,10.967773853967786,216.0826,16.409626,18.132845,15.155413,2.9774323,11.610218442561745
5540242043571431936,125.80160582223527,-38.48981168166188,-65.4413524682342,25.26713721995923,10.025179145941815,123.99683,17.754286,17.792599,17.794865,-0.0022659302,12.75974652252922
5540043306840497408,125.35082525037295,-39.6206895647286,8.358311882231652,5.833124136766456,14.467593778872413,699.5079,6.127652,6.2018366,5.9694953,0.23234129,1.9296336989710507
5540055912563682560,125.59023512683756,-39.240329492834974,-21.035180058481387,-18.965521551312285,10.123689519864236,143.82335,17.144327,19.24555,15.777367,3.4681835,12.17102125096866
5540059765154863360,125.46801474728942,-39.194562932048065,43.47699820764335,-74.92850598300376,10.31135388038051,157.93527,17.403175,17.49715,17.254772,0.24237823,12.469753813387378
5540071687984802304,124.9599351649244,-39.4812736628481,-74.63051436109156,61.16218666998606,11.020125395930387,323.57028,10.989974,11.629508,10.211243,1.4182653,6.200906703406414
5540077769658457728,124.93096590525079,-39.338107266161366,-36.13045958113834,-25.437878347157643,12.124323511062263,1195.9531,10.73673,11.237726,10.082305,1.1554213,6.15501720213134
5540279319583083904,124.50665338047372,-39.16541771587988,-89.45394659332155,112.26666094230441,21.226547911161905,1490.6912,12.805116,14.013978,11.714765,2.2992134,9.439512551182919
4310730105181861504,286.10148665212705,9.55262796060695,-18.79494362310749,-51.97425784475184,13.365269012219683,200.45374,16.865885,18.80366,15.557498,3.2461615,12.495773303547018
4310913483110085504,284.6368415277309,9.847247391848622,-18.37562098930513,-73.13617782000381,11.833681132097071,134.02533,16.98972,18.97982,15.652101,3.3277197,12.355318704319906
5539861578183110144,124.03615203669459,-39.83957834656707,-35.13176540458593,60.060260144353435,10.17318503032464,743.0568,11.076058,11.547646,10.443372,1.1042738,6.113343105437366
4310742298568732032,285.5013007320452,9.590447922892782,-52.91099140538394,-54.49534467133796,11.418970785966831,248.55089,16.06565,18.061104,14.73929,3.3218136,11.353785749281105
4310742710888482176,285.593839883538,9.628542877170604,56.79563892663066,-63.540418534002534,10.145939810050043,199.41956,16.456501,18.226383,15.163411,3.062972,11.48796241494449
5539580687319404288,124.65969296468361,-40.618750193088346,-56.70559108321505,-14.985717350880508,15.399679658426342,1259.3761,10.389418,10.891151,9.730926,1.1602259,6.326976082359838
4310796140275060352,284.75331159600967,9.169338322705807,-0.4200851384751163,40.40859118903939,11.655125237325391,206.43416,16.556688,18.265852,15.309416,2.9564362,11.889273031155007
5539588280821666304,124.36640772876926,-40.6684541544474,27.75966738713325,-24.683215977400977,10.691365231282608,470.2276,15.17427,16.486376,14.045679,2.4406967,10.319435505598992
4310923791032343168,284.83977506698255,10.01798208375252,26.06677669368233,18.668863967926626,12.191286225501768,396.7232,15.089349,16.547691,13.90391,2.6437817,10.519596431527624
5539890990118795392,124.00578987546001,-39.62921651324574,75.38470329317616,21.916845712440285,15.257032441738257,503.99695,15.891146,17.650383,14.6320095,3.0183735,11.808496054642077
